mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_batch_size,param_dropout_rate,param_epochs,param_learning_rate,param_optimizer,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,optimizer_name,learning_rate,dropout_rate,batch_size,epochs,test_accuracy
9.433639335632325,0.17120485376345673,0.43297581672668456,0.03423004015241946,16,0.3,50,0.0005,<class 'keras.optimizers.nadam.Nadam'>,"{'batch_size': 16, 'dropout_rate': 0.3, 'epochs': 50, 'learning_rate': 0.0005, 'optimizer': <class 'keras.optimizers.nadam.Nadam'>}",0.7432432174682617,0.7432432174682617,0.6756756901741028,0.6756756901741028,0.6849315166473389,0.7045538663864136,0.03177000631491948,29,Nadam,0.0005,0.3,16,50,0.7045538663864136
7.346898412704467,0.2259493308445449,0.5499837398529053,0.10277271135851263,16,0.3,50,0.0005,<class 'keras.optimizers.ftrl.Ftrl'>,"{'batch_size': 16, 'dropout_rate': 0.3, 'epochs': 50, 'learning_rate': 0.0005, 'optimizer': <class 'keras.optimizers.ftrl.Ftrl'>}",0.662162184715271,0.6486486196517944,0.7162162065505981,0.6351351141929626,0.6301369667053223,0.6584598183631897,0.030958014354529564,187,Ftrl,0.0005,0.3,16,50,0.6584598183631897
8.180901956558227,0.6111754539405363,0.4642822742462158,0.08505815768830897,16,0.3,50,0.0001,<class 'keras.optimizers.adam.Adam'>,"{'batch_size': 16, 'dropout_rate': 0.3, 'epochs': 50, 'learning_rate': 0.0001, 'optimizer': <class 'keras.optimizers.adam.Adam'>}",0.6891891956329346,0.7837837934494019,0.6756756901741028,0.662162184715271,0.6849315166473389,0.6991484761238098,0.043320673069224866,48,Adam,0.0001,0.3,16,50,0.6991484761238098
6.41587986946106,0.26419084216573374,0.544774055480957,0.02130656178389431,16,0.3,50,0.0001,<class 'keras.optimizers.rmsprop.RMSprop'>,"{'batch_size': 16, 'dropout_rate': 0.3, 'epochs': 50, 'learning_rate': 0.0001, 'optimizer': <class 'keras.optimizers.rmsprop.RMSprop'>}",0.7432432174682617,0.6756756901741028,0.7027027010917664,0.6351351141929626,0.6712328791618347,0.6855979204177857,0.035963463874661664,107,RMSprop,0.0001,0.3,16,50,0.6855979204177857
7.1793921947479244,0.17515935756751363,0.38766231536865237,0.04331133555949631,16,0.3,50,0.0001,<class 'keras.optimizers.adadelta.Adadelta'>,"{'batch_size': 16, 'dropout_rate': 0.3, 'epochs': 50, 'learning_rate': 0.0001, 'optimizer': <class 'keras.optimizers.adadelta.Adadelta'>}",0.3378378450870514,0.5405405163764954,0.3378378450870514,0.5135135054588318,0.6301369667053223,0.4719733357429504,0.11612703201774884,464,Adadelta,0.0001,0.3,16,50,0.4719733357429504
6.471996593475342,0.1187596375517472,0.42651519775390623,0.07915794771179809,16,0.3,50,0.0001,<class 'keras.optimizers.adagrad.Adagrad'>,"{'batch_size': 16, 'dropout_rate': 0.3, 'epochs': 50, 'learning_rate': 0.0001, 'optimizer': <class 'keras.optimizers.adagrad.Adagrad'>}",0.662162184715271,0.6756756901741028,0.7297297120094299,0.6486486196517944,0.3835616409778595,0.6199555695056915,0.12136051511813174,376,Adagrad,0.0001,0.3,16,50,0.6199555695056915
9.490253114700318,0.23591918684090166,0.508751392364502,0.04703279800431134,16,0.3,50,0.0001,<class 'keras.optimizers.nadam.Nadam'>,"{'batch_size': 16, 'dropout_rate': 0.3, 'epochs': 50, 'learning_rate': 0.0001, 'optimizer': <class 'keras.optimizers.nadam.Nadam'>}",0.6891891956329346,0.7837837934494019,0.7162162065505981,0.6351351141929626,0.6575342416763306,0.6963717103004455,0.05166146436323982,70,Nadam,0.0001,0.3,16,50,0.6963717103004455
7.581772565841675,0.3802330572576535,0.5743812084197998,0.07941909390555058,16,0.3,50,0.0001,<class 'keras.optimizers.ftrl.Ftrl'>,"{'batch_size': 16, 'dropout_rate': 0.3, 'epochs': 50, 'learning_rate': 0.0001, 'optimizer': <class 'keras.optimizers.ftrl.Ftrl'>}",0.662162184715271,0.6486486196517944,0.7162162065505981,0.6351351141929626,0.6301369667053223,0.6584598183631897,0.030958014354529564,187,Ftrl,0.0001,0.3,16,50,0.6584598183631897
13.473642444610595,1.0418702109449407,0.5878555297851562,0.04496395292623681,16,0.3,100,0.001,<class 'keras.optimizers.adam.Adam'>,"{'batch_size': 16, 'dropout_rate': 0.3, 'epochs': 100, 'learning_rate': 0.001, 'optimizer': <class 'keras.optimizers.adam.Adam'>}",0.6486486196517944,0.7162162065505981,0.662162184715271,0.7162162065505981,0.6575342416763306,0.6801554918289184,0.029762101223584192,120,Adam,0.001,0.3,16,100,0.6801554918289184
12.78540620803833,0.4208179712398455,0.5993608951568603,0.05427790217092973,16,0.3,100,0.001,<class 'keras.optimizers.rmsprop.RMSprop'>,"{'batch_size': 16, 'dropout_rate': 0.3, 'epochs': 100, 'learning_rate': 0.001, 'optimizer': <class 'keras.optimizers.rmsprop.RMSprop'>}",0.6891891956329346,0.6891891956329346,0.6486486196517944,0.7297297120094299,0.6712328791618347,0.6855979204177857,0.026627109425587533,107,RMSprop,0.001,0.3,16,100,0.6855979204177857
13.49107484817505,0.0596356700058645,0.4661144256591797,0.020870533596965266,16,0.3,100,0.001,<class 'keras.optimizers.adadelta.Adadelta'>,"{'batch_size': 16, 'dropout_rate': 0.3, 'epochs': 100, 'learning_rate': 0.001, 'optimizer': <class 'keras.optimizers.adadelta.Adadelta'>}",0.37837839126586914,0.6081081032752991,0.7432432174682617,0.6216216087341309,0.5753424763679504,0.5853387594223023,0.11806881527890256,388,Adadelta,0.001,0.3,16,100,0.5853387594223023
12.393771171569824,0.2350485442296362,0.5506389617919922,0.04904015935530794,16,0.3,100,0.001,<class 'keras.optimizers.adagrad.Adagrad'>,"{'batch_size': 16, 'dropout_rate': 0.3, 'epochs': 100, 'learning_rate': 0.001, 'optimizer': <class 'keras.optimizers.adagrad.Adagrad'>}",0.662162184715271,0.6891891956329346,0.7162162065505981,0.6216216087341309,0.6164383292198181,0.6611255049705506,0.03842169265793379,182,Adagrad,0.001,0.3,16,100,0.6611255049705506
15.0415114402771,0.549884547547265,0.45361032485961916,0.12371416855683884,16,0.3,100,0.001,<class 'keras.optimizers.nadam.Nadam'>,"{'batch_size': 16, 'dropout_rate': 0.3, 'epochs': 100, 'learning_rate': 0.001, 'optimizer': <class 'keras.optimizers.nadam.Nadam'>}",0.7027027010917664,0.6351351141929626,0.6756756901741028,0.662162184715271,0.6712328791618347,0.6693817138671875,0.021809540713837398,140,Nadam,0.001,0.3,16,100,0.6693817138671875
12.633853387832641,0.14196990654587455,0.48863682746887205,0.06621438580889256,16,0.3,100,0.001,<class 'keras.optimizers.ftrl.Ftrl'>,"{'batch_size': 16, 'dropout_rate': 0.3, 'epochs': 100, 'learning_rate': 0.001, 'optimizer': <class 'keras.optimizers.ftrl.Ftrl'>}",0.662162184715271,0.6486486196517944,0.7162162065505981,0.6351351141929626,0.6301369667053223,0.6584598183631897,0.030958014354529564,187,Ftrl,0.001,0.3,16,100,0.6584598183631897
